Kennilworthy Goldstein,ENTJ,5,Ravenclaw
James Lockhart,ESFJ,5,Hufflepuff
Viktor Mimsey-Porpington,ENTP,4,Slytherin
Merlin Gregorovitch,ISTP,3,Gryffindor
Cuthbert Potter,ESTJ,2,Ravenclaw
Godric Grunnion,ENFP,4,Hufflepuff
Grawp Prang,ISTJ,4,Slytherin
Teddy Smith,ENFP,7,Hufflepuff
Ginny Flamel,ENFJ,2,Gryffindor
Ronan Clearwater,ESTP,6,Gryffindor
Roger MacFarlan,ENFP,7,Hufflepuff
Antioch Diggory,ESTP,3,Gryffindor
Terence Pettigrew,ESTP,4,Gryffindor
Florean Mostafa,INTP,3,Gryffindor
Ginny Goyle,INFJ,4,Hufflepuff
Lucius Rookwood,INTP,6,Gryffindor
Cassandra Prince,INTJ,3,Ravenclaw
Victoire Dawlish,ISFP,4,Slytherin
Grawp Meliflua,ESTJ,6,Ravenclaw
Stubby Lestrange,ESTP,2,Gryffindor
Wilkie Kettleburn,ENTP,3,Slytherin
Moaning Myrtle Davies,INFJ,6,Hufflepuff
Fat Friar Warbeck,ENFJ,3,Gryffindor
Hermione Ivanova,ENFJ,3,Gryffindor
Bogrod Longbottom,ESTP,6,Gryffindor
Edgar Granger,ISTP,5,Gryffindor
Moran Goshawk,INFJ,4,Hufflepuff
Grawp Bagnold,INFP,3,Hufflepuff
Godric Elphick,ENTP,4,Slytherin
Arthur Davies,ESFJ,5,Hufflepuff
Marcus Peakes,ESTJ,6,Ravenclaw
Andrew Volkov,ENTP,7,Slytherin
Newton Diggory,ESFJ,7,Hufflepuff
Avery MacFarlan,ISFJ,5,Hufflepuff
Pigwidgeon Granger,INFJ,5,Hufflepuff
Marietta Purkiss,ISFP,4,Slytherin
Alphard Marchbanks,ESTJ,2,Ravenclaw
Viridian Gryffindor,ESFP,4,Ravenclaw
Hermione Flitwick,INTP,7,Gryffindor
Ripper Timms,ISTP,3,Gryffindor
Elphias Coote,INTJ,3,Ravenclaw
Augusta Bell,ISFP,3,Slytherin
Griphook Belby,ISFJ,6,Hufflepuff
Viridian Doge,INTJ,4,Ravenclaw
Firenze Kneen,ENTP,2,Slytherin
Fluffy McLaggen,ENTP,5,Slytherin
Hepzibah Mostafa,ESFP,2,Ravenclaw
Gellert Vulchanov,INFP,2,Hufflepuff
Wilkie Weasley,ESFP,5,Ravenclaw
Terence Crouch,ISFJ,4,Hufflepuff
Augusta Pince,ISFJ,4,Hufflepuff
Percy Moody,INTJ,6,Ravenclaw
Rowena Lupin,ESTP,2,Gryffindor
Nearly Headless Nick Boardman,ENTJ,2,Ravenclaw
Cassius Polkiss,ENFJ,5,Gryffindor
Helena Abbott,ISTJ,4,Slytherin
Avery Kirke,ISTJ,3,Slytherin
Sirius Thicknesse,ISFP,2,Slytherin
Amycus Lupin,ENFJ,4,Gryffindor
Rolanda Granger,ESFP,5,Ravenclaw
Ted MacFarlan,ENFJ,3,Gryffindor
Igor Bagshot,ESFJ,4,Hufflepuff
Ariana Jorkins,ENTP,3,Slytherin
Gertie Abbott,ENFJ,2,Gryffindor
Orla Granger,ENTP,3,Slytherin
Oliver Kirke,INFJ,3,Hufflepuff
Peter Timms,INTJ,4,Ravenclaw
Helena Granger,ENTJ,7,Ravenclaw
Dedalus Binns,ESFJ,4,Hufflepuff
Snuffles Dawlish,ISTJ,4,Slytherin
Griselda Dursley,INTJ,7,Ravenclaw
Luna Delacour,ENFP,2,Hufflepuff
Buckbeak Lockhart,ESTJ,7,Ravenclaw
Bartemius Crouch Junior MacFarlan,INTP,3,Gryffindor
Griselda Johnson,ESFJ,5,Hufflepuff
Kreacher Bode,INTP,6,Gryffindor
Augusta Polkiss,INTJ,6,Ravenclaw
Cassius Peverell,ENFJ,7,Gryffindor
Amycus Midgeon,ESTP,3,Gryffindor
Augusta Malfoy,ESFJ,7,Hufflepuff
Victoire Lupin,ESTP,2,Gryffindor
Hassan Kirke,ESFJ,3,Hufflepuff
Roger Mostafa,ISTP,2,Gryffindor
Livius Vector,ENTP,5,Slytherin
Wilhelmina Tonks,ISFP,7,Slytherin
Vincent Lupin,INFJ,7,Hufflepuff
Aberforth Robins,ESTP,7,Gryffindor
Arabella Trelawney,ESTJ,3,Ravenclaw
Bill Delaney-Podmore,ESFP,4,Ravenclaw
Inigo Vane,ESTJ,7,Ravenclaw
Wilbert Prewett,ISFP,3,Slytherin
Kreacher Longbottom,INFP,6,Hufflepuff
Ritchie Snape,ISFJ,2,Hufflepuff
Anthony Higgs,ESTJ,4,Ravenclaw
Argus Burbage,INFP,3,Hufflepuff
Luna Gaunt,ESTP,7,Gryffindor
Wendy Grubbly-Plank,ESFP,7,Ravenclaw
Rosmerta Gryffindor,ISTJ,3,Slytherin
Dolores MacFarlan,ESFJ,2,Hufflepuff
Anthony Corner,ESFP,3,Ravenclaw
Gertie Purkiss,ESFJ,4,Hufflepuff
Hestia MacFarlan,INFP,2,Hufflepuff
Albus percival Wulfric Brian Midgeon,ENFJ,7,Gryffindor
Molly Dedalus,INTJ,5,Ravenclaw
Eunice Umfraville,INFP,7,Hufflepuff
Ignotus Warbeck,ISFJ,2,Hufflepuff
Filius Timms,ESTP,4,Gryffindor
Evan Warrington,ESTP,7,Gryffindor
Nagini Krum,ISTJ,6,Slytherin
Adalbert Thicknesse,ISFJ,3,Hufflepuff
Katie Bagnold,ISTJ,4,Slytherin
Crookshanks Goshawk,ISFJ,7,Hufflepuff
Kendra Mumps,ENFP,2,Hufflepuff
Elfrida Robins,ISTJ,4,Slytherin
Amos Goyle,ESTP,5,Gryffindor
Gabrielle Diggle,ENFP,2,Hufflepuff
Sybill Chang,ESFJ,7,Hufflepuff
Piers Johnson,INFJ,2,Hufflepuff
Broderick Dursley,ESTJ,4,Ravenclaw
Beedle Goshawk,ESFP,2,Ravenclaw
Wilkie Rookwood,ISFJ,3,Hufflepuff
Quigley Purkiss,INTJ,2,Ravenclaw
Peeves Binns,ESTJ,2,Ravenclaw
Silvanus Cattermole,ISFJ,7,Hufflepuff
Hepzibah Marchbanks,ISTJ,7,Slytherin
Ripper Abbott,ISTP,5,Gryffindor
Hugo Vulchanov,ESFJ,5,Hufflepuff
Magorian Bragge,ESFJ,5,Hufflepuff
Pomona Derwent,ISFP,7,Slytherin
Rose Cresswell,ISFJ,2,Hufflepuff
Ripper Elphick,ESFJ,6,Hufflepuff
Penelope Peakes,ISFP,7,Slytherin
Pius Bones,ESTP,7,Gryffindor
Pansy Perks,ENTP,2,Slytherin
Alberic Boardman,ISTJ,4,Slytherin
Ripper Mumps,INTP,3,Gryffindor
Ronan Prince,ISTP,5,Gryffindor
Parvati Dursley,ESFJ,4,Hufflepuff
Dobby Prang,ENTJ,2,Ravenclaw
Janus Perks,ESTJ,4,Ravenclaw
Winky Prang,ESFJ,7,Hufflepuff
Rolanda Peasegood,ESFJ,7,Hufflepuff
Wilbert Fortescue,ENFJ,2,Gryffindor
Frank Binns,INFJ,2,Hufflepuff
Elfrida Chang,ESTP,3,Gryffindor
Barnabas the Barmy Dawlish,ESTJ,4,Ravenclaw
Quintius Finch-Fletchley,INFJ,7,Hufflepuff
Nearly Headless Nick MacNair,ENFJ,6,Gryffindor
Gilderoy Rookwood,ISFJ,2,Hufflepuff
Jean Goyle,INFJ,5,Hufflepuff
Bogrod Ivanova,ESTJ,6,Ravenclaw
Teddy Trelawney,ESFP,2,Ravenclaw
Moaning Myrtle Fortescue,ENTJ,4,Ravenclaw
Demelza MacNair,ENFJ,2,Gryffindor
Draco Figg,ISFP,5,Slytherin
Trevor Lovegood,ENTJ,7,Ravenclaw
Winky Flitwick,INFP,3,Hufflepuff
Argus Trimble,ENFP,6,Hufflepuff
Anthony Finnigan,ESTJ,2,Ravenclaw
Narcissa Krum,ISFP,3,Slytherin
Rowena Lynch,INFJ,3,Hufflepuff
Ptolemy Warbeck,ENFP,7,Hufflepuff
Luna Keddle,ISTP,7,Gryffindor
Fred Slughorn,ISFJ,3,Hufflepuff
Gilderoy Trelawney,ISTP,4,Gryffindor
Percy Fortescue,INFP,5,Hufflepuff
Reginald Potter,ISTP,4,Gryffindor
Penelope Purkiss,INFP,2,Hufflepuff
Prongs Gudgeon,ESTP,3,Gryffindor
Reginald Crockford,ISFJ,3,Hufflepuff
Wilfred Cattermole,ENTP,6,Slytherin
Ginny Hooch,ISFJ,2,Hufflepuff
Elladora Derwent,ISTP,5,Gryffindor
Janus Burbage,INFJ,6,Hufflepuff
Gregory Slinkhard,INTJ,5,Ravenclaw
Seamus Whitby,ISFP,4,Slytherin
Ted Grindelwald,INTP,3,Gryffindor
Amelia Susan Davies,ISTJ,7,Slytherin
Wilbert Weasley,INTJ,3,Ravenclaw
Quigley Trimble,ISFP,6,Slytherin
Katie Mostafa,ISTP,5,Gryffindor
Lavender Slytherin,ENTP,2,Slytherin
Scorpius Malfoy,ESTJ,5,Ravenclaw
Katie Hooch,ENTP,7,Slytherin
Clara Goshawk,ISTJ,4,Slytherin
Muriel Burbage,ENTP,2,Slytherin
Bellatrix Johnson,INTJ,5,Ravenclaw
Dilys Ogden,ISFJ,7,Hufflepuff
MykewÂ Doge,ENFJ,4,Gryffindor
Alicia Pince,ISTJ,5,Slytherin
Marge Gaunt,ISTJ,2,Slytherin
Elfrida Kettleburn,ENTJ,6,Ravenclaw
Firenze Ravenclaw,ISTP,2,Gryffindor
Stan Longbottom,INTJ,2,Ravenclaw
Jugson Slytherin,ISTJ,4,Slytherin
Quigley Vane,INFJ,3,Hufflepuff
Uric Vane,ENTP,4,Slytherin
Catriona Perks,ISTJ,2,Slytherin
Bogrod Peverell,ESTP,7,Gryffindor
Errol Cattermole,ISTJ,6,Slytherin
Petunia Coote,ISFJ,5,Hufflepuff
Moony Smith,ENFP,7,Hufflepuff
Narcissa Zabini,ESFJ,2,Hufflepuff
Viktor Bryce,ESFP,2,Ravenclaw
Madam Rosmerta Imago,INTJ,7,Ravenclaw
Mosag Figg,ENTJ,5,Ravenclaw
Draco Weasley,ESFJ,4,Hufflepuff
Gwenog Dedalus,INFJ,5,Hufflepuff
Newton Lockhart,ENFP,5,Hufflepuff
Cho Zabini,INTP,5,Gryffindor
Snuffles Skeeter,INTJ,2,Ravenclaw
Araminta Higgs,ENFP,7,Hufflepuff
Modesty Goyle,INFP,3,Hufflepuff
Narcissa Riddle,ESTJ,5,Ravenclaw
Circe Morgan,ESTJ,7,Ravenclaw
Viktor Wood,ESFJ,3,Hufflepuff
Moony McLaggen,ISFP,7,Slytherin
Tom Gryffindor,ISTJ,4,Slytherin
Karkus Diggle,ENTJ,7,Ravenclaw
Merope Marchbanks,ISTJ,3,Slytherin
Travers Doge,ESFJ,7,Hufflepuff
Terence Timms,ENFJ,6,Gryffindor
Quentin Pettigrew,INTJ,4,Ravenclaw
Lord Voldemort Boardman,INTP,5,Gryffindor
Nymphadora Dursley,ISTJ,4,Slytherin
Bob Ollivander,ESFJ,4,Hufflepuff
Muriel Lynch,ENTP,7,Slytherin
Cadmus Doge,ISTP,4,Gryffindor
Colin Belby,ENTJ,6,Ravenclaw
Garrick Dedalus,INTP,5,Gryffindor
Bellatrix Delacour,ISFP,6,Slytherin
Fat Friar Fletcher,ENTJ,7,Ravenclaw
Septima Delacour,ENTJ,2,Ravenclaw
Wilbert Slinkhard,ENFP,3,Hufflepuff
Lucius Goshawk,INFP,6,Hufflepuff
Ron Carrow,ISFP,3,Slytherin
Madam Rosmerta Crabbe,INTJ,7,Ravenclaw
Lee Parkinson,INTJ,5,Ravenclaw
Remus Turpin,ISTJ,2,Slytherin
Augusta Doge,INFJ,7,Hufflepuff
Miranda Ivanova,INTP,6,Gryffindor
Muriel Carrow,ISFP,7,Slytherin
Theodore Meliflua,ISFJ,4,Hufflepuff
Rubeus Sprout,INTJ,7,Ravenclaw
Ludo Diggory,ESFP,5,Ravenclaw
Snuffles Gudgeon,INTJ,2,Ravenclaw
Dennis Clagg,ISTP,6,Gryffindor
Stan Fudge,ENTP,4,Slytherin
Merlin Edgecombe,ESTJ,2,Ravenclaw
Salazar Turpin,ESTP,2,Gryffindor
Madam Rosmerta Corner,INFP,7,Hufflepuff
Minerva Goldstein,ESTP,2,Gryffindor
Broderick Mundungus,ESTP,5,Gryffindor
Cadmus Prewett,ENTJ,3,Ravenclaw
Moony Black,ENTP,3,Slytherin
Gellert MacNair,INFP,7,Hufflepuff
Fawkes Gryffindor,ISFP,2,Slytherin
Oblansk Lupin,ISFP,2,Slytherin
Ragnok Whisp,ISFJ,4,Hufflepuff
Garrick Flitwick,ESFP,6,Ravenclaw
Adalbert Mundungus,INTJ,5,Ravenclaw
Amycus Higgs,ESTP,2,Gryffindor
Dirk Volkov,ISFJ,2,Hufflepuff
Clara Delaney-Podmore,ENTJ,2,Ravenclaw
Daisy Crouch,INTP,7,Gryffindor
Phyllida Evans,INFJ,6,Hufflepuff
Adalbert Jorkins,ESFP,6,Ravenclaw
Bill Flamel,ISTP,5,Gryffindor
Colin Nott,ENTJ,3,Ravenclaw
Mosag Mostafa,ISFP,5,Slytherin
Parvati Carrow,ENFJ,4,Gryffindor
Gwenog Fudge,ENTP,3,Slytherin
Muriel Elphick,INTJ,6,Ravenclaw
Griselda Bulstrode,INFP,7,Hufflepuff
Parvati Bell,INTJ,7,Ravenclaw
Aragog Quirke,INFP,7,Hufflepuff
Gregory Millicent,INFJ,2,Hufflepuff
Hermione Finnigan,ENFP,2,Hufflepuff
Dudley Whisp,ISTJ,2,Slytherin
Dudley Prewett,ISTJ,5,Slytherin
Terence Bagshot,ISTP,2,Gryffindor
Ragnok Umbridge,INFJ,6,Hufflepuff
Marvolo Malfoy,ISTP,3,Gryffindor
Bartemius Crouch Junior Rosier,INFJ,4,Hufflepuff
Cassandra Crabbe,INTP,6,Gryffindor
Stubby Jones,ENFJ,6,Gryffindor
Uric Hagrid,ESTP,5,Gryffindor
Minerva Jorkins,ESFP,6,Ravenclaw
Demelza Vulchanov,ENTJ,4,Ravenclaw
Olympe Doge,ENFJ,2,Gryffindor
Rosmerta Flint,ESFJ,3,Hufflepuff
Marvolo Volkov,ISTJ,6,Slytherin
Ted Lovegood,ESTJ,4,Ravenclaw
Amelia Susan Thickey,ISFJ,4,Hufflepuff
Kingsley Warbeck,ENFP,4,Hufflepuff
Fleur Keddle,INTP,4,Gryffindor
Dilys Mostafa,INTJ,4,Ravenclaw
Frank Krum,ESTJ,5,Ravenclaw
Bathilda Flitwick,ESTP,6,Gryffindor
Olympe Marchbanks,INFP,2,Hufflepuff
Walden Dolohov,ENFP,7,Hufflepuff
Fleur Perks,INTJ,7,Ravenclaw
Rita Perks,ISTP,3,Gryffindor
Trevor ,INFJ,5,Hufflepuff
Cormac Robins,ENTJ,6,Ravenclaw
Ludo Doge,ESFJ,7,Hufflepuff
Nearly Headless Nick Skeeter,ENFP,7,Hufflepuff
Cornelius Filch,INTP,4,Gryffindor
Lily Midgeon,ENFJ,2,Gryffindor
Travers Weasley,ESTP,7,Gryffindor
Livius Mundungus,INFP,2,Hufflepuff
Harry Lockhart,INTJ,3,Ravenclaw
Janus Millicent,ISTP,5,Gryffindor
Neville Finnigan,INTP,4,Gryffindor
Aunt Marge Dursley,ISFJ,4,Hufflepuff
Wilkie Umfraville,ISFP,6,Slytherin
Peter Oswald,ESTJ,6,Ravenclaw
Arthur Kettleburn,ESTP,4,Gryffindor
Pigwidgeon MacFarlan,ISFP,4,Slytherin
Florean Malfoy,ENTJ,7,Ravenclaw
Mundungus Parkinson,ENFJ,3,Gryffindor
Gregory the Smarmy Gaunt,ISFP,6,Slytherin
Cliodna Twycross,ISTJ,7,Slytherin
Nicolas Morgan,ESTP,2,Gryffindor
Arsenius Warrington,ENTP,6,Slytherin
Gregory the Smarmy Parkinson,ISTJ,2,Slytherin
Andrew Hufflepuff,ENFP,2,Hufflepuff
Victoire Quirke,INTJ,3,Ravenclaw
Phyllida Cattermole,ENFJ,5,Gryffindor
Cho Hagrid,ENFJ,5,Gryffindor
Hannah Mostafa,INFP,3,Hufflepuff
Alberic Coote,ENTP,5,Slytherin
Marge Helga,ESFP,4,Ravenclaw
Igor Tonks,ESFJ,2,Hufflepuff
Ernie Skeeter,ESTP,2,Gryffindor
Gilderoy Crockford,ENTP,6,Slytherin
Lee Pomfrey,ESTJ,3,Ravenclaw
Helga Lovegood,ENTJ,2,Ravenclaw
Merope McLaggen,INFP,4,Hufflepuff
Alecto Maxime,ESFJ,5,Hufflepuff
Armando Vulchanov,ESTJ,6,Ravenclaw
Lord Voldemort Doge,ESTP,5,Gryffindor
Phyllida Peasegood,ESTJ,7,Ravenclaw
Armando Derwent,ENFP,5,Hufflepuff
Lucius Snape,INTP,3,Gryffindor
Wilkie Dedalus,ISFJ,3,Hufflepuff
Errol Abbott,ISTJ,2,Slytherin
Severus Grindelwald,ESTJ,6,Ravenclaw
Wilhelmina Hufflepuff,ISFP,7,Slytherin
Barnabas the Barmy Jones,ENFJ,5,Gryffindor
Viridian Flint,INFP,5,Hufflepuff
Wilbert Crabbe,INFJ,6,Hufflepuff
Malkin Moody,ESFP,3,Ravenclaw
Ripper Flint,ISTJ,2,Slytherin
Augusta Pennifold,INTP,3,Gryffindor
Merlin Evans,ESTJ,4,Ravenclaw
Terence Hagrid,INTJ,7,Ravenclaw
Cho Slinkhard,INTJ,6,Ravenclaw
Reginald Filch,ESFP,2,Ravenclaw
Charity Umbridge,ESFP,7,Ravenclaw
Ludo Oswald,ENFJ,2,Gryffindor
Ron Finnigan,ESTP,2,Gryffindor
Goodwin Goshawk,INFP,6,Hufflepuff
Oblansk Flamel,ISFJ,2,Hufflepuff
Anthony Whitby,INTP,2,Gryffindor
Seamus Prang,INFP,7,Hufflepuff
Salazar Crockford,INTJ,6,Ravenclaw
Orla Derwent,ESTP,3,Gryffindor
Andromeda Lupin,INFP,3,Hufflepuff
Scabior Warbeck,ISTP,7,Gryffindor
Harry Ollivander,ENTP,3,Slytherin
Bartemius Whisp,INFP,6,Hufflepuff
Anthony ,INFJ,5,Hufflepuff
Rowena Umbridge,ENFJ,2,Gryffindor
Paracelsus Binns,ESFJ,2,Hufflepuff
Demelza Pomfrey,ISFP,2,Slytherin
Justin Karkaroff,ESFJ,2,Hufflepuff
Gregory the Smarmy Kettleburn,ENFP,3,Hufflepuff
Ivan Lupin,INFP,5,Hufflepuff
Peter Thicknesse,ISTJ,5,Slytherin
Hengist of Woodcroft Goshawk,ENFP,6,Hufflepuff
Paracelsus Rookwood,ISTP,2,Gryffindor
Reginald Carrow,ISFP,5,Slytherin
Golgomath Higgs,INFJ,2,Hufflepuff
Roger Kettleburn,INTJ,6,Ravenclaw
Miranda Malfoy,INTJ,6,Ravenclaw
Cliodna Bagman,ISFP,3,Slytherin
Doris Weasley,ENTJ,5,Ravenclaw
Frank Higgs,INFP,3,Hufflepuff
Winky Flamel,ISTJ,2,Slytherin
Severus Bulstrode,ISTJ,3,Slytherin
Daisy Doge,ESTJ,4,Ravenclaw
Stubby Patil,INFP,5,Hufflepuff
Hepzibah Creevey,INTP,3,Gryffindor
Merope Krum,ESTP,7,Gryffindor
Narcissa Davies,ENFP,6,Hufflepuff
Mundungus Dumbledore,ISFP,2,Slytherin
Beedle Ravenclaw,ENFP,6,Hufflepuff
Violet Maxime,ESTP,2,Gryffindor
Yaxley Goldstein,ENFP,5,Hufflepuff
Cormac Dawlish,ISFP,6,Slytherin
Regulus Diggle,ENTJ,3,Ravenclaw
Minerva Umfraville,INFJ,3,Hufflepuff
Alastor Rookwood,ISTJ,7,Slytherin
The Grey Lady Ravenclaw,INTP,5,Gryffindor
Augustus Wood,ISFP,2,Slytherin
Jean Maxime,ISFP,7,Slytherin
The Grey Lady Peverell,ISTJ,7,Slytherin
Janus Weasley,INTP,7,Gryffindor
Aurora Dursley,ENTJ,2,Ravenclaw
Adalbert Parkinson,INTJ,3,Ravenclaw
Wendelin Perks,ISFP,4,Slytherin
Wormtail Clearwater,ISTP,3,Gryffindor
Charlie Volkov,ENFJ,5,Gryffindor
Theodore Belby,ISTJ,5,Slytherin
Bob Gryffindor,INTP,5,Gryffindor
Ludo Malfoy,ESTJ,4,Ravenclaw
Malkin Zabini,ISTJ,4,Slytherin
Amycus MacFarlan,ISTJ,6,Slytherin
Neville Millicent,ENTJ,3,Ravenclaw
Errol Pennifold,ESFJ,3,Hufflepuff
Uric Mimsey-Porpington,ESFP,3,Ravenclaw
Marvolo Ollivander,ISTP,6,Gryffindor
Lee Jones,ESTP,2,Gryffindor
Penelope Bagman,ENFP,3,Hufflepuff
Avery Bagshot,ISFJ,7,Hufflepuff
Amelia Susan Jorkins,ESTP,5,Gryffindor
Parvati Dolohov,ISFP,5,Slytherin
Parvati Wood,INTJ,7,Ravenclaw
Filius Black,ESFJ,7,Hufflepuff
Oliver Corner,ISTJ,3,Slytherin
Victoire Krum,ESTJ,6,Ravenclaw
Hepzibah Switch,ENFJ,3,Gryffindor
Kevin Dumbledore,INFP,2,Hufflepuff
Aunt Marge McGonagall,INTJ,5,Ravenclaw
Celestina Marchbanks,INTJ,3,Ravenclaw
Amelia Susan Bones,INTP,3,Gryffindor
Igor Vector,ESFJ,2,Hufflepuff
Beedle Flint,ENTP,5,Slytherin
Malkin Abbott,ENTJ,2,Ravenclaw
Alicia Slytherin,ISTP,5,Gryffindor
Rowena Morgan,INTP,7,Gryffindor
Walden Meliflua,ESFJ,3,Hufflepuff
Bathilda Abbott,ISFJ,4,Hufflepuff
Hokey Delaney-Podmore,INFP,6,Hufflepuff
Seamus Bagman,ISFJ,7,Hufflepuff
Fawkes Carrow,INFP,4,Hufflepuff
Gregory Hooch,ESTJ,4,Ravenclaw
Vernon Snape,ISFJ,5,Hufflepuff
Hepzibah Cresswell,ENTP,3,Slytherin
Teddy Figg,ENFP,7,Hufflepuff
Uric Burbage,INFJ,7,Hufflepuff
Moony Vector,ISTP,5,Gryffindor
Ronan Weasley,INTJ,5,Ravenclaw
Thomas Rabnott,ISTJ,6,Slytherin
Cassandra Abbott,ENFJ,2,Gryffindor
Miranda Bell,ESTJ,4,Ravenclaw
Draco McGonagall,ESFP,5,Ravenclaw
Tom Warrington,INTJ,2,Ravenclaw
Catriona Krum,INTP,6,Gryffindor
Dilys Weasley,INTP,2,Gryffindor
Moaning Myrtle Abbott,ESTP,4,Gryffindor
Peeves Granger,ISFP,6,Slytherin
Silvanus Fudge,ENFP,4,Hufflepuff
Buckbeak Doreen,ESTJ,2,Ravenclaw
Griselda Higgs,ISTP,3,Gryffindor
Garrick Lovegood,ISFP,7,Slytherin
Bob Trimble,INTJ,6,Ravenclaw
Gregory Grubbly-Plank,ESFP,3,Ravenclaw
Nicolas Crouch,INFP,4,Hufflepuff
Doris Ollivander,INFJ,4,Hufflepuff
Wormtail Flamel,INTP,3,Gryffindor
Charity Moody,INFJ,3,Hufflepuff
Wendy Granger,INTJ,2,Ravenclaw
Cho Jorkins,ENTP,3,Slytherin
Zacharias Bagnold,ENTJ,6,Ravenclaw
Moran Rosier,ISFP,7,Slytherin
Gregory the Smarmy Delacour,INFJ,7,Hufflepuff
Zacharias Millicent,ISFJ,4,Hufflepuff
Helga Umfraville,ESTJ,6,Ravenclaw
Bartemius Crouch Junior Pomfrey,ISTP,5,Gryffindor
Aberforth Rabnott,ISFJ,7,Hufflepuff
Bathilda Fortescue,ESFJ,2,Hufflepuff
Augustus Slughorn,ISTP,3,Gryffindor
Narcissa Gaunt,ISTP,4,Gryffindor
Godric Pennifold,ENFP,2,Hufflepuff
Kennilworthy Robins,INFP,5,Hufflepuff
Helena Pennifold,INFJ,2,Hufflepuff
Stan Snape,ISFJ,6,Hufflepuff
Broderick Gryffindor,ESFP,4,Ravenclaw
Piers Ravenclaw,ENFP,2,Hufflepuff
Malkin Davies,ENTJ,4,Ravenclaw
Violet Morgan,ISFJ,7,Hufflepuff
Lisa Vector,ISFP,4,Slytherin
Buckbeak Rabnott,INFJ,5,Hufflepuff
Grawp Fudge,ESFP,5,Ravenclaw
Severus Tonks,INFP,5,Hufflepuff
Bartemius Ogden,ISTP,6,Gryffindor
Dolores Dumbledore,ENFP,2,Hufflepuff
Paracelsus Trimble,ISTJ,5,Slytherin
Hermione Trimble,ENTP,7,Slytherin
Broderick Trimble,ENTP,4,Slytherin
Norbert Mumps,INFP,7,Hufflepuff
Merlin Bagnold,ENFP,7,Hufflepuff
Yaxley Corner,ISFJ,5,Hufflepuff
Circe Bagshot,INFP,6,Hufflepuff
Arthur Krum,ENFP,7,Hufflepuff
Bob Binns,ISFJ,3,Hufflepuff
Wilfred Boardman,ESFJ,3,Hufflepuff
Molly Maxime,ESFJ,5,Hufflepuff
Theodore Jordan,ENTP,7,Slytherin
Pius Smith,ENTJ,6,Ravenclaw
Marietta Twycross,INTJ,4,Ravenclaw
Alice MacMillian,ENTJ,4,Ravenclaw
Thomas Bagnold,INTP,2,Gryffindor
Clara Malfoy,ESTJ,3,Ravenclaw
Troy Karkaroff,ISTJ,4,Slytherin
Seamus Vane,ESFP,5,Ravenclaw
Cassius Goldstein,ESTJ,6,Ravenclaw
Igor Delaney-Podmore,INTP,6,Gryffindor
Roger Figg,ISTJ,2,Slytherin
Garrick Flamel,ENTJ,6,Ravenclaw
Fat Friar Murray,ESFP,2,Ravenclaw
Travers Evans,ENTJ,6,Ravenclaw
Barberus Brown,INFJ,3,Hufflepuff
Argus Prince,ENTJ,5,Ravenclaw
Alberic Ollivander,ENTP,4,Slytherin
Cassandra Snape,ENFP,5,Hufflepuff
Lucius Vulchanov,ISFJ,4,Hufflepuff
Fluffy Rosier,ENTJ,3,Ravenclaw
Alicia Finch-Fletchley,ENFJ,2,Gryffindor
Olympe Lupin,ESFJ,2,Hufflepuff
Marge Cresswell,ISTJ,6,Slytherin
Minerva Rabnott,ENTP,7,Slytherin
Garrick Ogden,ESTJ,6,Ravenclaw
Luna Murray,ISFJ,4,Hufflepuff
Florean Zograf,ENFJ,6,Gryffindor
Bloody Baron Doreen,ESTJ,2,Ravenclaw
Fingal the Fearless Snape,INFJ,4,Hufflepuff
Fred Purkiss,ISTP,5,Gryffindor
Crookshanks Pettigrew,INFJ,2,Hufflepuff
Quentin Cattermole,ENFP,3,Hufflepuff
Hermes Imago,ISTP,3,Gryffindor
Igor Mostafa,ENFP,2,Hufflepuff
Cassandra Tonks,ISTP,2,Gryffindor
Lavender Peasegood,INFJ,2,Hufflepuff
Andromeda Whisp,ENFP,4,Hufflepuff
Cho MacFarlan,ISFP,3,Slytherin
Pomona Kneen,INTJ,5,Ravenclaw
Fleur Warrington,ESFP,4,Ravenclaw
Jean Vane,INFP,3,Hufflepuff
Merlin Moody,INFJ,3,Hufflepuff
Ernie Jordan,ESTP,2,Gryffindor
Filius Nott,ISTP,6,Gryffindor
Amelia Susan Umbridge,ISTJ,7,Slytherin
Muriel Twycross,ESFJ,3,Hufflepuff
Wormtail Ivanova,ESTP,3,Gryffindor
Emmeline Delacour,INFP,7,Hufflepuff
Violet Flamel,ENFJ,3,Gryffindor
Dilys Delacour,INFJ,4,Hufflepuff
Rita Abbott,ESFJ,5,Hufflepuff
Eloise Grunnion,ENTJ,7,Ravenclaw
Fingal the Fearless Zabini,INTP,7,Gryffindor
Penelope Hooch,ISTJ,7,Slytherin
Daisy Prang,ESFP,2,Ravenclaw
Violet Mostafa,ISTP,3,Gryffindor
Mosag Bryce,ISTJ,3,Slytherin
Phineas Nigellus Morgan,INFP,3,Hufflepuff
Fluffy Higgs,ESFJ,5,Hufflepuff
Fred Mimsey-Porpington,INFP,3,Hufflepuff
Lee Coote,ENFP,5,Hufflepuff
Walden Gaunt,INFP,3,Hufflepuff
Newton Filch,ENFJ,7,Gryffindor
Bartemius Crouch Junior Kirke,ENFJ,7,Gryffindor
